candidate,round,predicted_cycles,time_ms,schedule
4,6,1.12646e+07,0.085598,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
4,7,1.12646e+07,0.053925,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
4,8,1.12646e+07,0.180191,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
4,9,1.12646e+07,0.047336,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
4,10,1.12646e+07,0.050779,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
4,11,1.12646e+07,0.149599,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
4,12,1.12646e+07,0.180769,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
4,13,1.12646e+07,0.18502,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
4,14,1.12646e+07,0.055448,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
4,15,1.12646e+07,0.186785,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
4,16,1.12646e+07,0.11136,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
4,17,1.12646e+07,0.180034,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
4,18,1.12646e+07,0.177132,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
4,19,1.12646e+07,0.117951,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,0,1.12646e+07,0.056192,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,1,1.12646e+07,0.104818,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,2,1.12646e+07,0.057741,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,3,1.12646e+07,0.082307,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,4,1.12646e+07,0.058496,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,5,1.12646e+07,0.137148,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,6,1.12646e+07,0.083965,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,7,1.12646e+07,0.089139,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,8,1.12646e+07,0.092998,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,9,1.12646e+07,0.100994,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,10,1.12646e+07,0.050918,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,11,1.12646e+07,0.127999,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,12,1.12646e+07,0.116283,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,13,1.12646e+07,0.180393,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,14,1.12646e+07,0.114056,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,15,1.12646e+07,0.181765,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,16,1.12646e+07,0.110497,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,17,1.12646e+07,0.176752,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,18,1.12646e+07,0.113911,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
5,19,1.12646e+07,0.155065,"order=ikj;outer=64,128,32;tile=16,64,16;micro=6,16;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,0,1.12646e+07,0.123316,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,1,1.12646e+07,0.065318,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,2,1.12646e+07,0.066709,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,3,1.12646e+07,0.147376,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,4,1.12646e+07,0.136799,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,5,1.12646e+07,0.16597,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,6,1.12646e+07,0.174903,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,7,1.12646e+07,0.08641,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,8,1.12646e+07,0.096528,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,9,1.12646e+07,0.13841,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,10,1.12646e+07,0.129335,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,11,1.12646e+07,0.05842,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,12,1.12646e+07,0.189103,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,13,1.12646e+07,0.148922,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,14,1.12646e+07,0.186879,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,15,1.12646e+07,0.071518,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,16,1.12646e+07,0.114019,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,17,1.12646e+07,0.188627,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,18,1.12646e+07,0.129021,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
6,19,1.12646e+07,0.126943,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=1;threads=8;pack=;prefetch=0;fuse=true;pin=false"
7,0,1.12646e+07,0.068935,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
7,1,1.12646e+07,0.066039,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
7,2,1.12646e+07,0.092779,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
7,3,1.12646e+07,0.067356,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
7,4,1.12646e+07,0.138724,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
7,5,1.12646e+07,0.089025,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
7,6,1.12646e+07,0.126413,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
7,7,1.12646e+07,0.118334,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
7,8,1.12646e+07,0.139576,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
7,9,1.12646e+07,0.10143,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
7,10,1.12646e+07,0.057285,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
7,11,1.12646e+07,0.161939,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
7,12,1.12646e+07,0.191574,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
7,13,1.12646e+07,0.118532,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
7,14,1.12646e+07,0.181868,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
7,15,1.12646e+07,0.187332,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
7,16,1.12646e+07,0.124149,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
7,17,1.12646e+07,0.170095,"order=ikj;outer=64,128,32;tile=16,64,16;micro=8,8;vector=8;unroll=4;threads=8;pack=;prefetch=0;fuse=true;pin=false"
